snapped_at,rolling_volatility
2021-06-02 00:00:00+00:00,0.11385607270013297
2021-06-03 00:00:00+00:00,0.11296016825295349
2021-06-04 00:00:00+00:00,0.11283407862179662
2021-06-05 00:00:00+00:00,0.112341753033768
2021-06-06 00:00:00+00:00,0.1121661332026509
2021-06-07 00:00:00+00:00,0.11223494561835777
2021-06-08 00:00:00+00:00,0.11304110932413267
2021-06-09 00:00:00+00:00,0.11234956350603666
2021-06-10 00:00:00+00:00,0.0917228454886018
2021-06-11 00:00:00+00:00,0.08748455128130177
2021-06-12 00:00:00+00:00,0.08280575568708386
2021-06-13 00:00:00+00:00,0.08122399307823579
2021-06-14 00:00:00+00:00,0.07632705363868383
2021-06-15 00:00:00+00:00,0.05900791822978466
2021-06-16 00:00:00+00:00,0.0590747276297605
2021-06-17 00:00:00+00:00,0.05637467508271484
2021-06-18 00:00:00+00:00,0.05555629300837068
2021-06-19 00:00:00+00:00,0.05284640381936586
2021-06-20 00:00:00+00:00,0.051682419300070455
2021-06-21 00:00:00+00:00,0.05083811713099149
2021-06-22 00:00:00+00:00,0.06270990727710983
2021-06-23 00:00:00+00:00,0.06269949634074633
2021-06-24 00:00:00+00:00,0.06644438374996553
2021-06-25 00:00:00+00:00,0.0661865320963371
2021-06-26 00:00:00+00:00,0.0663885484925815
2021-06-27 00:00:00+00:00,0.06633256683964806
2021-06-28 00:00:00+00:00,0.06829009745922518
2021-06-29 00:00:00+00:00,0.06624172002614878
2021-06-30 00:00:00+00:00,0.0669712894875041
2021-07-01 00:00:00+00:00,0.06577095034508236
2021-07-02 00:00:00+00:00,0.06604654595259823
2021-07-03 00:00:00+00:00,0.06545725157714169
2021-07-04 00:00:00+00:00,0.06571573234345755
2021-07-05 00:00:00+00:00,0.0644300553013686
2021-07-06 00:00:00+00:00,0.06408330073865041
2021-07-07 00:00:00+00:00,0.06462053535681073
2021-07-08 00:00:00+00:00,0.06388800015773935
2021-07-09 00:00:00+00:00,0.06499032647044725
2021-07-10 00:00:00+00:00,0.06429191683762417
2021-07-11 00:00:00+00:00,0.06423960444514096
2021-07-12 00:00:00+00:00,0.06417453412887297
2021-07-13 00:00:00+00:00,0.04434314511279513
2021-07-14 00:00:00+00:00,0.044655169715059846
2021-07-15 00:00:00+00:00,0.037207543169821035
2021-07-16 00:00:00+00:00,0.037041259481951964
2021-07-17 00:00:00+00:00,0.03434492258528228
2021-07-18 00:00:00+00:00,0.034363450921197664
2021-07-19 00:00:00+00:00,0.03068995485734613
2021-07-20 00:00:00+00:00,0.03225181637721367
2021-07-21 00:00:00+00:00,0.030969396464894126
2021-07-22 00:00:00+00:00,0.03952317658562014
2021-07-23 00:00:00+00:00,0.03876476990214063
2021-07-24 00:00:00+00:00,0.039097173096418934
2021-07-25 00:00:00+00:00,0.038995882373047595
2021-07-26 00:00:00+00:00,0.038327101791431464
2021-07-27 00:00:00+00:00,0.03763795711164624
2021-07-28 00:00:00+00:00,0.03734080464314251
2021-07-29 00:00:00+00:00,0.03789612774859467
2021-07-30 00:00:00+00:00,0.035765032406045026
2021-07-31 00:00:00+00:00,0.03575392591993259
2021-08-01 00:00:00+00:00,0.03592667606233533
2021-08-02 00:00:00+00:00,0.036247832043558074
2021-08-03 00:00:00+00:00,0.03568170413990573
2021-08-04 00:00:00+00:00,0.034794350499557126
2021-08-05 00:00:00+00:00,0.03585327323564603
2021-08-06 00:00:00+00:00,0.03382741896614317
2021-08-07 00:00:00+00:00,0.03218288272806257
2021-08-08 00:00:00+00:00,0.034454940670418016
2021-08-09 00:00:00+00:00,0.03710000880530746
2021-08-10 00:00:00+00:00,0.03413296286944544
2021-08-11 00:00:00+00:00,0.0311683565145567
2021-08-12 00:00:00+00:00,0.026186586827854314
2021-08-13 00:00:00+00:00,0.027698688143431002
2021-08-14 00:00:00+00:00,0.03281305186847564
2021-08-15 00:00:00+00:00,0.03282003733412354
2021-08-16 00:00:00+00:00,0.033049074457783024
2021-08-17 00:00:00+00:00,0.03341953271058622
2021-08-18 00:00:00+00:00,0.034666680735194154
2021-08-19 00:00:00+00:00,0.035893094350315895
2021-08-20 00:00:00+00:00,0.03615784355523591
2021-08-21 00:00:00+00:00,0.03784681033736935
2021-08-22 00:00:00+00:00,0.0383410326809859
2021-08-23 00:00:00+00:00,0.03730268954132424
2021-08-24 00:00:00+00:00,0.03690757007092863
2021-08-25 00:00:00+00:00,0.03850141978391344
2021-08-26 00:00:00+00:00,0.03853241118669166
2021-08-27 00:00:00+00:00,0.041405770089562845
2021-08-28 00:00:00+00:00,0.04363954595232659
2021-08-29 00:00:00+00:00,0.042627575958450514
2021-08-30 00:00:00+00:00,0.04059667170319604
2021-08-31 00:00:00+00:00,0.04072337775919296
2021-09-01 00:00:00+00:00,0.04091698220622934
2021-09-02 00:00:00+00:00,0.04102076020745624
2021-09-03 00:00:00+00:00,0.04005445089400656
2021-09-04 00:00:00+00:00,0.03619153138418071
2021-09-05 00:00:00+00:00,0.03668780333637061
2021-09-06 00:00:00+00:00,0.036325833572538845
2021-09-07 00:00:00+00:00,0.03610511553707987
2021-09-08 00:00:00+00:00,0.04931068163444085
2021-09-09 00:00:00+00:00,0.047890769907055736
2021-09-10 00:00:00+00:00,0.047306562093025604
2021-09-11 00:00:00+00:00,0.04512423477815175
2021-09-12 00:00:00+00:00,0.04606863973195607
2021-09-13 00:00:00+00:00,0.04649660146735849
2021-09-14 00:00:00+00:00,0.04723591951656065
2021-09-15 00:00:00+00:00,0.04627652844173298
2021-09-16 00:00:00+00:00,0.04662543925832897
2021-09-17 00:00:00+00:00,0.045127429053220126
2021-09-18 00:00:00+00:00,0.04204415836895605
2021-09-19 00:00:00+00:00,0.042270687374009214
2021-09-20 00:00:00+00:00,0.04271720428869889
2021-09-21 00:00:00+00:00,0.05068801487414041
2021-09-22 00:00:00+00:00,0.05123725434920347
2021-09-23 00:00:00+00:00,0.060593076883722605
2021-09-24 00:00:00+00:00,0.06040721315793752
2021-09-25 00:00:00+00:00,0.0611874181218896
2021-09-26 00:00:00+00:00,0.06118534789692774
2021-09-27 00:00:00+00:00,0.06057844774497796
2021-09-28 00:00:00+00:00,0.06048254319317019
2021-09-29 00:00:00+00:00,0.05328770381957679
2021-09-30 00:00:00+00:00,0.05406270608990034
2021-10-01 00:00:00+00:00,0.0546997002661817
2021-10-02 00:00:00+00:00,0.05787623453971925
2021-10-03 00:00:00+00:00,0.057066370461220324
2021-10-04 00:00:00+00:00,0.05659021683328406
2021-10-05 00:00:00+00:00,0.05567690149664465
2021-10-06 00:00:00+00:00,0.05582800788239288
2021-10-07 00:00:00+00:00,0.05543418595125334
2021-10-08 00:00:00+00:00,0.0554342174084035
2021-10-09 00:00:00+00:00,0.055179671345977815
2021-10-10 00:00:00+00:00,0.05524890623274042
2021-10-11 00:00:00+00:00,0.055774248088673956
2021-10-12 00:00:00+00:00,0.04809133809076577
2021-10-13 00:00:00+00:00,0.04587247278992109
2021-10-14 00:00:00+00:00,0.03375025706465397
2021-10-15 00:00:00+00:00,0.033440771635162056
2021-10-16 00:00:00+00:00,0.03030569892739535
2021-10-17 00:00:00+00:00,0.030377676563653446
2021-10-18 00:00:00+00:00,0.0302569661385401
2021-10-19 00:00:00+00:00,0.02934609791019558
2021-10-20 00:00:00+00:00,0.027175111186760484
2021-10-21 00:00:00+00:00,0.02854043612312124
2021-10-22 00:00:00+00:00,0.028892561722829998
2021-10-23 00:00:00+00:00,0.022717696485527166
2021-10-24 00:00:00+00:00,0.022714584997182242
2021-10-25 00:00:00+00:00,0.022789777280844303
2021-10-26 00:00:00+00:00,0.02289525321472316
2021-10-27 00:00:00+00:00,0.02307426671799866
2021-10-28 00:00:00+00:00,0.029662420026540553
2021-10-29 00:00:00+00:00,0.033793463470988015
2021-10-30 00:00:00+00:00,0.033807047433192766
2021-10-31 00:00:00+00:00,0.034298428543836156
2021-11-01 00:00:00+00:00,0.03251515652251102
2021-11-02 00:00:00+00:00,0.03266155063860079
2021-11-03 00:00:00+00:00,0.0329621870914909
2021-11-04 00:00:00+00:00,0.03287449521704854
2021-11-05 00:00:00+00:00,0.03301086606431995
2021-11-06 00:00:00+00:00,0.032767288136440045
2021-11-07 00:00:00+00:00,0.032646201557156376
2021-11-08 00:00:00+00:00,0.032660603788725845
2021-11-09 00:00:00+00:00,0.03344253310311985
2021-11-10 00:00:00+00:00,0.03352016617677208
2021-11-11 00:00:00+00:00,0.03392343253861757
2021-11-12 00:00:00+00:00,0.03326763295090648
2021-11-13 00:00:00+00:00,0.03383407015172965
2021-11-14 00:00:00+00:00,0.034183801290445674
2021-11-15 00:00:00+00:00,0.034112331832269194
2021-11-16 00:00:00+00:00,0.03456080266361393
2021-11-17 00:00:00+00:00,0.03760596134580207
2021-11-18 00:00:00+00:00,0.032431430220373016
2021-11-19 00:00:00+00:00,0.03386366465398944
2021-11-20 00:00:00+00:00,0.03719152107610349
2021-11-21 00:00:00+00:00,0.037018047274255096
2021-11-22 00:00:00+00:00,0.03703481854744597
2021-11-23 00:00:00+00:00,0.0382452717590422
2021-11-24 00:00:00+00:00,0.037861246557684414
2021-11-25 00:00:00+00:00,0.03764991050701269
2021-11-26 00:00:00+00:00,0.03839246104836897
2021-11-27 00:00:00+00:00,0.04398120823950286
2021-11-28 00:00:00+00:00,0.04381407009521544
2021-11-29 00:00:00+00:00,0.04386083556364072
2021-11-30 00:00:00+00:00,0.04308532279778434
2021-12-01 00:00:00+00:00,0.04314889060953204
2021-12-02 00:00:00+00:00,0.04217931897708365
2021-12-03 00:00:00+00:00,0.04195244792067433
2021-12-04 00:00:00+00:00,0.04324896664978842
