snapped_at,market_index
2021-01-09 00:00:00+00:00,2.7352860118557194
2021-01-10 00:00:00+00:00,2.895726242116575
2021-01-11 00:00:00+00:00,2.783804532223039
2021-01-12 00:00:00+00:00,2.5018723229213977
2021-01-13 00:00:00+00:00,2.5416217772390315
2021-01-14 00:00:00+00:00,2.785011462420088
2021-01-15 00:00:00+00:00,2.9472646664422397
2021-01-16 00:00:00+00:00,2.844739092344752
2021-01-17 00:00:00+00:00,3.1521381270959417
2021-01-18 00:00:00+00:00,3.1878753765262418
2021-01-19 00:00:00+00:00,3.2023984790970457
2021-01-20 00:00:00+00:00,3.191606463969472
2021-01-21 00:00:00+00:00,3.2420457210929023
2021-01-22 00:00:00+00:00,2.818730936307742
2021-01-23 00:00:00+00:00,3.035877814143307
2021-01-24 00:00:00+00:00,3.066294920630812
2021-01-25 00:00:00+00:00,3.1297049629717715
2021-01-26 00:00:00+00:00,3.0657267178693965
2021-01-27 00:00:00+00:00,3.0892841547094623
2021-01-28 00:00:00+00:00,2.8549977208405197
2021-01-29 00:00:00+00:00,3.998974132572405
2021-01-30 00:00:00+00:00,4.233348152415589
2021-01-31 00:00:00+00:00,4.359998687061481
2021-02-01 00:00:00+00:00,4.552887008411859
2021-02-02 00:00:00+00:00,4.608729012257952
2021-02-03 00:00:00+00:00,4.807193403553436
2021-02-04 00:00:00+00:00,5.268409782862243
2021-02-05 00:00:00+00:00,5.595016290876235
2021-02-06 00:00:00+00:00,6.033124268729785
2021-02-07 00:00:00+00:00,6.239515060465914
2021-02-08 00:00:00+00:00,6.6210455670136135
2021-02-09 00:00:00+00:00,7.491835649519905
2021-02-10 00:00:00+00:00,7.816554765406662
2021-02-11 00:00:00+00:00,8.97941097673425
2021-02-12 00:00:00+00:00,8.986504607714178
2021-02-13 00:00:00+00:00,9.461154932349988
2021-02-14 00:00:00+00:00,9.353230402803394
2021-02-15 00:00:00+00:00,9.039233092813843
2021-02-16 00:00:00+00:00,8.819227628700515
2021-02-17 00:00:00+00:00,8.778260158255609
2021-02-18 00:00:00+00:00,9.213931922661558
2021-02-19 00:00:00+00:00,9.786040884653552
2021-02-20 00:00:00+00:00,11.002471221925417
2021-02-21 00:00:00+00:00,10.726753387941597
2021-02-22 00:00:00+00:00,11.111796066416257
2021-02-23 00:00:00+00:00,10.917042960958279
2021-02-24 00:00:00+00:00,9.659785866876499
2021-02-25 00:00:00+00:00,10.371292705615618
2021-02-26 00:00:00+00:00,9.518763586688433
2021-02-27 00:00:00+00:00,9.518501088334938
2021-02-28 00:00:00+00:00,9.737397253887895
2021-03-01 00:00:00+00:00,9.278612476468647
2021-03-02 00:00:00+00:00,10.220954644729547
2021-03-03 00:00:00+00:00,9.948513013573688
2021-03-04 00:00:00+00:00,10.173085337262808
2021-03-05 00:00:00+00:00,9.822084446467668
2021-03-06 00:00:00+00:00,9.664561099539949
2021-03-07 00:00:00+00:00,9.800746776478555
2021-03-08 00:00:00+00:00,10.191720562179444
2021-03-09 00:00:00+00:00,10.41630206950007
2021-03-10 00:00:00+00:00,11.351848390348852
2021-03-11 00:00:00+00:00,10.902556445958743
2021-03-12 00:00:00+00:00,11.102793828203948
2021-03-13 00:00:00+00:00,10.71177350301164
2021-03-14 00:00:00+00:00,11.422630779885983
2021-03-15 00:00:00+00:00,10.977873960866212
2021-03-16 00:00:00+00:00,10.539988955540794
2021-03-17 00:00:00+00:00,11.053156544405102
2021-03-18 00:00:00+00:00,11.394294479424888
2021-03-19 00:00:00+00:00,11.130150487478241
2021-03-20 00:00:00+00:00,11.458547279200621
2021-03-21 00:00:00+00:00,11.423644393050795
2021-03-22 00:00:00+00:00,11.223450030947609
2021-03-23 00:00:00+00:00,10.848886058930654
2021-03-24 00:00:00+00:00,10.718555723431146
2021-03-25 00:00:00+00:00,10.040316739501575
2021-03-26 00:00:00+00:00,9.91956274921421
2021-03-27 00:00:00+00:00,10.825574586964402
2021-03-28 00:00:00+00:00,10.965337299406988
2021-03-29 00:00:00+00:00,11.073394501211567
2021-03-30 00:00:00+00:00,11.494886352684201
2021-03-31 00:00:00+00:00,11.696348524581222
2021-04-01 00:00:00+00:00,11.800200864389751
2021-04-02 00:00:00+00:00,12.126383301810046
2021-04-03 00:00:00+00:00,12.47148800350804
2021-04-04 00:00:00+00:00,12.259679471958153
2021-04-05 00:00:00+00:00,12.84655688280882
2021-04-06 00:00:00+00:00,13.74538168990963
2021-04-07 00:00:00+00:00,14.512735380845344
2021-04-08 00:00:00+00:00,13.604917673499514
2021-04-09 00:00:00+00:00,14.34264331116723
2021-04-10 00:00:00+00:00,14.401547623889911
2021-04-11 00:00:00+00:00,15.332401224158806
2021-04-12 00:00:00+00:00,15.822358428553862
2021-04-13 00:00:00+00:00,16.24388987009191
2021-04-14 00:00:00+00:00,17.544766252700338
2021-04-15 00:00:00+00:00,18.38738056588539
2021-04-16 00:00:00+00:00,19.45285866429268
2021-04-17 00:00:00+00:00,20.822707627050438
2021-04-18 00:00:00+00:00,20.06414803478403
2021-04-19 00:00:00+00:00,19.508033600746256
2021-04-20 00:00:00+00:00,19.356998916828044
2021-04-21 00:00:00+00:00,19.692559000633864
