snapped_at,,bitcoin,ethereum,binancecoin,solana,cardano,xrp,polkadot,dogecoin,avalanche,litecoin
2020-09-26 00:00:00+00:00,cardano,0.36976699029193677,0.5460661782494407,0.47093633878065533,0.37796193971582803,1.0,0.8238502734160741,0.39128661629560724,0.8066952090713817,0.6196712309050004,0.6460289192638423
2020-09-26 00:00:00+00:00,xrp,0.8280655297321846,0.9219093380901018,0.8879966945181512,0.8313043159344717,0.8238502734160741,1.0,0.836570475950725,0.9952115347228658,0.9546129578763601,0.9414429198522254
2020-09-26 00:00:00+00:00,polkadot,0.9982720545570836,0.983231270817778,0.9840736879980541,0.9606580092698221,0.39128661629560724,0.836570475950725,1.0,0.8301458732919329,0.9603935336709657,0.8694475915487272
2020-09-26 00:00:00+00:00,dogecoin,0.8272363404055403,0.9176391333637733,0.8947662686955203,0.8518543587702154,0.8066952090713817,0.9952115347228658,0.8301458732919329,1.0,0.9525218267246457,0.9657886534493548
2020-09-26 00:00:00+00:00,avalanche,0.9574000399121587,0.9950722569986811,0.9828557412765808,0.9471174461076287,0.6196712309050004,0.9546129578763601,0.9603935336709657,0.9525218267246457,1.0,0.9545541047200712
2020-09-26 00:00:00+00:00,litecoin,0.880238526445444,0.9314785461916676,0.9419183204520444,0.9375099099350099,0.6460289192638423,0.9414429198522254,0.8694475915487272,0.9657886534493548,0.9545541047200712,1.0
2020-09-27 00:00:00+00:00,bitcoin,1.0,0.9802842762420297,0.872589226594181,0.8786709338438775,0.35233051534372795,0.8232653863301372,0.9409295666716035,0.8222839489537317,0.954948339639094,0.8675915772715951
2020-09-27 00:00:00+00:00,ethereum,0.9802842762420297,1.0,0.8757014459884703,0.8647315967852681,0.5185430155065357,0.916342939414135,0.9265217136159247,0.9119245585373051,0.9924326036187374,0.9178516205760201
2020-09-27 00:00:00+00:00,binancecoin,0.872589226594181,0.8757014459884703,1.0,0.5836482453144125,0.24292037399586497,0.7273085435770457,0.6619284578604487,0.7322978629512297,0.8315533146781235,0.7392648081452815
2020-09-27 00:00:00+00:00,solana,0.8786709338438775,0.8647315967852681,0.5836482453144125,1.0,0.46528743452333826,0.7935390266939063,0.961230462209646,0.8124661946536853,0.8834304279593971,0.9071517986057657
2020-09-27 00:00:00+00:00,cardano,0.35233051534372795,0.5185430155065357,0.24292037399586497,0.46528743452333826,1.0,0.8116760093566762,0.45992246006399057,0.7960047169396159,0.610070735413573,0.6592582316582775
2020-09-27 00:00:00+00:00,xrp,0.8232653863301372,0.916342939414135,0.7273085435770457,0.7935390266939063,0.8116760093566762,1.0,0.8210905408334737,0.9952790260627902,0.9543706730336969,0.9409351878104847
2020-09-27 00:00:00+00:00,polkadot,0.9409295666716035,0.9265217136159247,0.6619284578604487,0.961230462209646,0.45992246006399057,0.8210905408334737,1.0,0.8155338330188272,0.9270802178636888,0.8650349286830858
2020-09-27 00:00:00+00:00,dogecoin,0.8222839489537317,0.9119245585373051,0.7322978629512297,0.8124661946536853,0.7960047169396159,0.9952790260627902,0.8155338330188272,1.0,0.9522431863190873,0.9648271649269887
2020-09-27 00:00:00+00:00,avalanche,0.954948339639094,0.9924326036187374,0.8315533146781235,0.8834304279593971,0.610070735413573,0.9543706730336969,0.9270802178636888,0.9522431863190873,1.0,0.9505428622050371
2020-09-27 00:00:00+00:00,litecoin,0.8675915772715951,0.9178516205760201,0.7392648081452815,0.9071517986057657,0.6592582316582775,0.9409351878104847,0.8650349286830858,0.9648271649269887,0.9505428622050371,1.0
2020-09-28 00:00:00+00:00,bitcoin,1.0,0.9785906389003344,0.8654301166354248,0.8782078549451703,0.3427871257813802,0.8241737423836661,0.9344451399152276,0.8232066813412438,0.9452564406284799,0.8566096474785972
2020-09-28 00:00:00+00:00,ethereum,0.9785906389003344,1.0,0.8579714176235673,0.8588466788644723,0.5148653541974568,0.914570938703927,0.9111138329832152,0.9088215798776178,0.9891012679380965,0.8930815746757265
2020-09-28 00:00:00+00:00,binancecoin,0.8654301166354248,0.8579714176235673,1.0,0.592981916655654,0.2150899876284141,0.7245075246201182,0.6756763501916545,0.7324478982930724,0.7954499481441959,0.7523393984495059
2020-09-28 00:00:00+00:00,solana,0.8782078549451703,0.8588466788644723,0.592981916655654,1.0,0.4462788749577122,0.7943066093119613,0.9601715917139343,0.8142587253830398,0.8646665485178491,0.9040371718172467
2020-09-28 00:00:00+00:00,cardano,0.3427871257813802,0.5148653541974568,0.2150899876284141,0.4462788749577122,1.0,0.7980622716345483,0.42982701575316434,0.779139291099759,0.6125716526749967,0.6123685625350315
2020-09-28 00:00:00+00:00,xrp,0.8241737423836661,0.914570938703927,0.7245075246201182,0.7943066093119613,0.7980622716345483,1.0,0.8177333806786384,0.9951062418023152,0.9440793076426353,0.9283541633958513
2020-09-28 00:00:00+00:00,polkadot,0.9344451399152276,0.9111138329832152,0.6756763501916545,0.9601715917139343,0.42982701575316434,0.8177333806786384,1.0,0.8148395213877572,0.8936146161375402,0.8702578048604916
2020-09-28 00:00:00+00:00,dogecoin,0.8232066813412438,0.9088215798776178,0.7324478982930724,0.8142587253830398,0.779139291099759,0.9951062418023152,0.8148395213877572,1.0,0.9388961400935172,0.9547757010420209
2020-09-28 00:00:00+00:00,avalanche,0.9452564406284799,0.9891012679380965,0.7954499481441959,0.8646665485178491,0.6125716526749967,0.9440793076426353,0.8936146161375402,0.9388961400935172,1.0,0.9026996914043974
2020-09-28 00:00:00+00:00,litecoin,0.8566096474785972,0.8930815746757265,0.7523393984495059,0.9040371718172467,0.6123685625350315,0.9283541633958513,0.8702578048604916,0.9547757010420209,0.9026996914043974,1.0
2020-09-29 00:00:00+00:00,bitcoin,1.0,0.975110210861339,0.8261710800162712,0.8229912256330835,0.38765109579173557,0.8238898437167429,0.8549283786176519,0.8297058727037633,0.9471957604421928,0.8575826236074706
2020-09-29 00:00:00+00:00,ethereum,0.975110210861339,1.0,0.8393117818744499,0.7649908867619434,0.5301471295269631,0.9159072425326175,0.8639610998223829,0.8863703639329665,0.9879442841293482,0.8679627981635414
2020-09-29 00:00:00+00:00,binancecoin,0.8261710800162712,0.8393117818744499,1.0,0.43794927428389413,0.18994315066650377,0.7109847283520156,0.674298474201751,0.654039502668696,0.7670519010854141,0.66578728698543
2020-09-29 00:00:00+00:00,solana,0.8229912256330835,0.7649908867619434,0.43794927428389413,1.0,0.5148430773745027,0.7024726324283319,0.6519064303839367,0.8310831227513987,0.7956669038989344,0.9021902675667594
2020-09-29 00:00:00+00:00,cardano,0.38765109579173557,0.5301471295269631,0.18994315066650377,0.5148430773745027,1.0,0.7941581101472369,0.35766507652861895,0.7996147915778381,0.6326230532927629,0.6529184027937718
2020-09-29 00:00:00+00:00,xrp,0.8238898437167429,0.9159072425326175,0.7109847283520156,0.7024726324283319,0.7941581101472369,1.0,0.7791737190893242,0.9592712031639264,0.9426475245887642,0.8934306358738291
2020-09-29 00:00:00+00:00,polkadot,0.8549283786176519,0.8639610998223829,0.674298474201751,0.6519064303839367,0.35766507652861895,0.7791737190893242,1.0,0.6773202988684714,0.8295011467501355,0.7184012091643923
2020-09-29 00:00:00+00:00,dogecoin,0.8297058727037633,0.8863703639329665,0.654039502668696,0.8310831227513987,0.7996147915778381,0.9592712031639264,0.6773202988684714,1.0,0.9262947891526684,0.9616147714438428
2020-09-29 00:00:00+00:00,avalanche,0.9471957604421928,0.9879442841293482,0.7670519010854141,0.7956669038989344,0.6326230532927629,0.9426475245887642,0.8295011467501355,0.9262947891526684,1.0,0.8904704221238665
2020-09-29 00:00:00+00:00,litecoin,0.8575826236074706,0.8679627981635414,0.66578728698543,0.9021902675667594,0.6529184027937718,0.8934306358738291,0.7184012091643923,0.9616147714438428,0.8904704221238665,1.0
2020-09-30 00:00:00+00:00,bitcoin,1.0,0.9661257217803885,0.8147488524387536,0.784199432865724,0.3510404037056593,0.8004194546263124,0.8443921312976403,0.8257824666286786,0.9256822978178054,0.8492569190816318
2020-09-30 00:00:00+00:00,ethereum,0.9661257217803885,1.0,0.778513026961997,0.7541773007096186,0.5162144480732299,0.9115426544678984,0.8640466895089391,0.8869932314347754,0.9851845635858149,0.8684160243225023
2020-09-30 00:00:00+00:00,binancecoin,0.8147488524387536,0.778513026961997,1.0,0.35031806655205283,0.11310624449756328,0.622357843665318,0.620093105169393,0.618002603839569,0.6821599561363962,0.6182999077374918
2020-09-30 00:00:00+00:00,solana,0.784199432865724,0.7541773007096186,0.35031806655205283,1.0,0.5194789300094456,0.7017854299598716,0.6452275721013373,0.8183550175576351,0.7930395673654099,0.8925934971838729
2020-09-30 00:00:00+00:00,cardano,0.3510404037056593,0.5162144480732299,0.11310624449756328,0.5194789300094456,1.0,0.7910200074298783,0.34941213413551997,0.7811684975762623,0.6283235138404248,0.6401211701433529
2020-09-30 00:00:00+00:00,xrp,0.8004194546263124,0.9115426544678984,0.622357843665318,0.7017854299598716,0.7910200074298783,1.0,0.7771454292186578,0.9537880850059546,0.9424378787279625,0.8903136081001729
2020-09-30 00:00:00+00:00,polkadot,0.8443921312976403,0.8640466895089391,0.620093105169393,0.6452275721013373,0.34941213413551997,0.7771454292186578,1.0,0.6779803205393108,0.8285791683887826,0.7190408152165438
2020-09-30 00:00:00+00:00,dogecoin,0.8257824666286786,0.8869932314347754,0.618002603839569,0.8183550175576351,0.7811684975762623,0.9537880850059546,0.6779803205393108,1.0,0.9229417681204501,0.9615036275109289
2020-09-30 00:00:00+00:00,avalanche,0.9256822978178054,0.9851845635858149,0.6821599561363962,0.7930395673654099,0.6283235138404248,0.9424378787279625,0.8285791683887826,0.9229417681204501,1.0,0.88883596699067
2020-09-30 00:00:00+00:00,litecoin,0.8492569190816318,0.8684160243225023,0.6182999077374918,0.8925934971838729,0.6401211701433529,0.8903136081001729,0.7190408152165438,0.9615036275109289,0.88883596699067,1.0
2020-10-01 00:00:00+00:00,bitcoin,1.0,0.9590187683439334,0.8153058943309683,0.7907811947265643,0.37310630647381493,0.8057693066214866,0.8341196942462921,0.8314562092975935,0.8757152454266663,0.8107337647744212
2020-10-01 00:00:00+00:00,ethereum,0.9590187683439334,1.0,0.77946997312491,0.7530311198000504,0.5185690311263539,0.9088141923269,0.8136679321762963,0.8680139634815242,0.9656436552629059,0.8556251944414528
2020-10-01 00:00:00+00:00,binancecoin,0.8153058943309683,0.77946997312491,1.0,0.3608146866265141,0.12926336889153459,0.6275901863247217,0.6051738618729937,0.6190687744691475,0.6587770165884755,0.6015615967392827
2020-10-01 00:00:00+00:00,solana,0.7907811947265643,0.7530311198000504,0.3608146866265141,1.0,0.5337536825356457,0.7094034726871127,0.6485555667874038,0.8211895504953047,0.7531091666643022,0.8592133286980517
2020-10-01 00:00:00+00:00,cardano,0.37310630647381493,0.5185690311263539,0.12926336889153459,0.5337536825356457,1.0,0.7965688318025711,0.38702813123688956,0.7879486006766883,0.5889450540473385,0.6087204448789939
2020-10-01 00:00:00+00:00,xrp,0.8057693066214866,0.9088141923269,0.6275901863247217,0.7094034726871127,0.7965688318025711,1.0,0.7638592624637639,0.9478541283425232,0.9024102665287309,0.8597871741894895
2020-10-01 00:00:00+00:00,polkadot,0.8341196942462921,0.8136679321762963,0.6051738618729937,0.6485555667874038,0.38702813123688956,0.7638592624637639,1.0,0.7085859561118573,0.6951767644129335,0.6119990437623163
2020-10-01 00:00:00+00:00,dogecoin,0.8314562092975935,0.8680139634815242,0.6190687744691475,0.8211895504953047,0.7879486006766883,0.9478541283425232,0.7085859561118573,1.0,0.8408991129184622,0.8902893464515304
2020-10-01 00:00:00+00:00,avalanche,0.8757152454266663,0.9656436552629059,0.6587770165884755,0.7531091666643022,0.5889450540473385,0.9024102665287309,0.6951767644129335,0.8408991129184622,1.0,0.8898226644352638
2020-10-01 00:00:00+00:00,litecoin,0.8107337647744212,0.8556251944414528,0.6015615967392827,0.8592133286980517,0.6087204448789939,0.8597871741894895,0.6119990437623163,0.8902893464515304,0.8898226644352638,1.0
2020-10-02 00:00:00+00:00,bitcoin,1.0,0.9602735534862528,0.7880456658840376,0.7833315311204959,0.42528619596492845,0.8152363678895388,0.8205552325359211,0.7986916530891683,0.8582523541256487,0.8050913446179715
2020-10-02 00:00:00+00:00,ethereum,0.9602735534862528,1.0,0.737044241066384,0.7523894996899382,0.5500534745300575,0.9130933815701172,0.8079813170081384,0.8456072486019444,0.9538894660799672,0.8536348613916951
2020-10-02 00:00:00+00:00,binancecoin,0.7880456658840376,0.737044241066384,1.0,0.3441482503831868,0.28021057253135595,0.6119643367829523,0.5230505278356288,0.48710571515985496,0.5593373157098125,0.5395474740689647
2020-10-02 00:00:00+00:00,solana,0.7833315311204959,0.7523894996899382,0.3441482503831868,1.0,0.5372803256293253,0.7112174033951472,0.651333922739144,0.8173318361205262,0.7545857925308942,0.8607747991331577
2020-10-02 00:00:00+00:00,cardano,0.42528619596492845,0.5500534745300575,0.28021057253135595,0.5372803256293253,1.0,0.8063163328152831,0.39263462965547813,0.7539735616755653,0.5825214024805458,0.611727258914152
2020-10-02 00:00:00+00:00,xrp,0.8152363678895388,0.9130933815701172,0.6119643367829523,0.7112174033951472,0.8063163328152831,1.0,0.7613288229085725,0.9271614226531967,0.8949188457847874,0.859088335474422
2020-10-02 00:00:00+00:00,polkadot,0.8205552325359211,0.8079813170081384,0.5230505278356288,0.651333922739144,0.39263462965547813,0.7613288229085725,1.0,0.7065252829983926,0.6969363994041364,0.6152952421049946
2020-10-02 00:00:00+00:00,dogecoin,0.7986916530891683,0.8456072486019444,0.48710571515985496,0.8173318361205262,0.7539735616755653,0.9271614226531967,0.7065252829983926,1.0,0.8389782249239058,0.8847930637921007
2020-10-02 00:00:00+00:00,avalanche,0.8582523541256487,0.9538894660799672,0.5593373157098125,0.7545857925308942,0.5825214024805458,0.8949188457847874,0.6969363994041364,0.8389782249239058,1.0,0.8899027400604171
2020-10-02 00:00:00+00:00,litecoin,0.8050913446179715,0.8536348613916951,0.5395474740689647,0.8607747991331577,0.611727258914152,0.859088335474422,0.6152952421049946,0.8847930637921007,0.8899027400604171,1.0
2020-10-03 00:00:00+00:00,bitcoin,1.0,0.9550149654490222,0.791037682217101,0.7216245388426685,0.4355010018749837,0.8127587800193931,0.7739667209559062,0.7937701701700658,0.8600163564530193,0.753089530226156
2020-10-03 00:00:00+00:00,ethereum,0.9550149654490222,1.0,0.7459829812927689,0.7426319759836215,0.5820702359227252,0.9178433505250447,0.8018658650833516,0.8542893266682533,0.9479540463766027,0.8359533005146408
2020-10-03 00:00:00+00:00,binancecoin,0.791037682217101,0.7459829812927689,1.0,0.37790747042883094,0.3193439501356466,0.6264962457496743,0.5350314198891862,0.5085527416521208,0.5664167106798306,0.5466319707761544
2020-10-03 00:00:00+00:00,solana,0.7216245388426685,0.7426319759836215,0.37790747042883094,1.0,0.6181235695320354,0.7176300285812404,0.7364274658803751,0.8147283378295226,0.6941199484763366,0.89625196986513
2020-10-03 00:00:00+00:00,cardano,0.4355010018749837,0.5820702359227252,0.3193439501356466,0.6181235695320354,1.0,0.8184575030200065,0.49468057558027323,0.7764279165526288,0.5786155120288001,0.6758670718372547
2020-10-03 00:00:00+00:00,xrp,0.8127587800193931,0.9178433505250447,0.6264962457496743,0.7176300285812404,0.8184575030200065,1.0,0.7689745856725504,0.9319163865861297,0.888228098312366,0.847868838200893
2020-10-03 00:00:00+00:00,polkadot,0.7739667209559062,0.8018658650833516,0.5350314198891862,0.7364274658803751,0.49468057558027323,0.7689745856725504,1.0,0.7309439659146083,0.6626990809962117,0.7040547475186759
2020-10-03 00:00:00+00:00,dogecoin,0.7937701701700658,0.8542893266682533,0.5085527416521208,0.8147283378295226,0.7764279165526288,0.9319163865861297,0.7309439659146083,1.0,0.8307874871271479,0.8777668753622566
2020-10-03 00:00:00+00:00,avalanche,0.8600163564530193,0.9479540463766027,0.5664167106798306,0.6941199484763366,0.5786155120288001,0.888228098312366,0.6626990809962117,0.8307874871271479,1.0,0.8235093183539066
2020-10-03 00:00:00+00:00,litecoin,0.753089530226156,0.8359533005146408,0.5466319707761544,0.89625196986513,0.6758670718372547,0.847868838200893,0.7040547475186759,0.8777668753622566,0.8235093183539066,1.0
2020-10-04 00:00:00+00:00,bitcoin,1.0,0.9538820555110397,0.7699953572504765,0.7215461709556755,0.4366748439745455,0.8134549663399616,0.774226402208528,0.7879059628335507,0.8474823206493907,0.7317568775420177
2020-10-04 00:00:00+00:00,ethereum,0.9538820555110397,1.0,0.7347541094971921,0.7367850255695407,0.5819521211449986,0.9159561059802148,0.7975923989493561,0.8524015000663655,0.9415657157838971,0.8228521447641807
2020-10-04 00:00:00+00:00,binancecoin,0.7699953572504765,0.7347541094971921,1.0,0.3472799685525726,0.3087056130656733,0.6046918965964065,0.5061297080398717,0.5101981482496076,0.5730347083366167,0.5587962508453965
2020-10-04 00:00:00+00:00,solana,0.7215461709556755,0.7367850255695407,0.3472799685525726,1.0,0.6171065837087821,0.7190212998226795,0.7403517380152308,0.7980030475212397,0.6689890843894768,0.8526622676572861
2020-10-04 00:00:00+00:00,cardano,0.4366748439745455,0.5819521211449986,0.3087056130656733,0.6171065837087821,1.0,0.8184630094263249,0.49547438917883735,0.772442169411675,0.5707717009438426,0.6595847680223286
2020-10-04 00:00:00+00:00,xrp,0.8134549663399616,0.9159561059802148,0.6046918965964065,0.7190212998226795,0.8184630094263249,1.0,0.77028188569721,0.9237396940061919,0.8728792022948555,0.8215664316014206
2020-10-04 00:00:00+00:00,polkadot,0.774226402208528,0.7975923989493561,0.5061297080398717,0.7403517380152308,0.49547438917883735,0.77028188569721,1.0,0.7185668299117025,0.6424187849264059,0.6707714923773567
2020-10-04 00:00:00+00:00,dogecoin,0.7879059628335507,0.8524015000663655,0.5101981482496076,0.7980030475212397,0.772442169411675,0.9237396940061919,0.7185668299117025,1.0,0.8307494530810161,0.8735668192066485
2020-10-04 00:00:00+00:00,avalanche,0.8474823206493907,0.9415657157838971,0.5730347083366167,0.6689890843894768,0.5707717009438426,0.8728792022948555,0.6424187849264059,0.8307494530810161,1.0,0.8251635106224628
2020-10-04 00:00:00+00:00,litecoin,0.7317568775420177,0.8228521447641807,0.5587962508453965,0.8526622676572861,0.6595847680223286,0.8215664316014206,0.6707714923773567,0.8735668192066485,0.8251635106224628,1.0
2020-10-05 00:00:00+00:00,bitcoin,1.0,0.9551018479639617,0.7685885345144944,0.7035655904437081,0.4529806300169416,0.7405780707934563,0.7840013312716878,0.7951315969166182,0.8297369196103471,0.743487268032158
2020-10-05 00:00:00+00:00,ethereum,0.9551018479639617,1.0,0.7355080770975664,0.7224531359229004,0.592669827166776,0.8056736251098563,0.8037568597363896,0.8512196338328999,0.9265830366029327,0.8254909109791372
2020-10-05 00:00:00+00:00,binancecoin,0.7685885345144944,0.7355080770975664,1.0,0.3443980570732508,0.31650178329745765,0.517651443883797,0.509166867941881,0.5086443177351553,0.5705154992873303,0.5568273006547795
2020-10-05 00:00:00+00:00,solana,0.7035655904437081,0.7224531359229004,0.3443980570732508,1.0,0.606716040282879,0.5428882275619067,0.71320372486544,0.7519643796297444,0.6689817008981924,0.810534157651874
2020-10-05 00:00:00+00:00,cardano,0.4529806300169416,0.592669827166776,0.31650178329745765,0.606716040282879,1.0,0.7218607316690379,0.5119749525704855,0.7728981060789756,0.5630052943753907,0.6680960877284098
2020-10-05 00:00:00+00:00,xrp,0.7405780707934563,0.8056736251098563,0.517651443883797,0.5428882275619067,0.7218607316690379,1.0,0.7314998883536659,0.8759883391879829,0.6701646519510284,0.7908981177499469
2020-10-05 00:00:00+00:00,polkadot,0.7840013312716878,0.8037568597363896,0.509166867941881,0.71320372486544,0.5119749525704855,0.7314998883536659,1.0,0.7379549354858667,0.621470195837744,0.693006496619358
2020-10-05 00:00:00+00:00,dogecoin,0.7951315969166182,0.8512196338328999,0.5086443177351553,0.7519643796297444,0.7728981060789756,0.8759883391879829,0.7379549354858667,1.0,0.7872592283450989,0.884635772642832
2020-10-05 00:00:00+00:00,avalanche,0.8297369196103471,0.9265830366029327,0.5705154992873303,0.6689817008981924,0.5630052943753907,0.6701646519510284,0.621470195837744,0.7872592283450989,1.0,0.7880855969066498
2020-10-05 00:00:00+00:00,litecoin,0.743487268032158,0.8254909109791372,0.5568273006547795,0.810534157651874,0.6680960877284098,0.7908981177499469,0.693006496619358,0.884635772642832,0.7880855969066498,1.0
2020-10-06 00:00:00+00:00,bitcoin,1.0,0.94370528050788,0.7061550686393898,0.7042854953624956,0.4359870420878302,0.7353761193689298,0.7661584026685271,0.7566468461212169,0.8244323419563313,0.6908668300576609
2020-10-06 00:00:00+00:00,ethereum,0.94370528050788,1.0,0.7168661280850621,0.6730817514159977,0.5910851201454986,0.8054843904442309,0.8027241431446898,0.8428853904028335,0.9261383279115443,0.8097460359454074
2020-10-06 00:00:00+00:00,binancecoin,0.7061550686393898,0.7168661280850621,1.0,0.23211664147844055,0.32226176603934037,0.49891829887277217,0.5061398632822786,0.5210007740975469,0.5485992278646118,0.5746170557100383
2020-10-06 00:00:00+00:00,solana,0.7042854953624956,0.6730817514159977,0.23211664147844055,1.0,0.5386027821421787,0.514745653311953,0.6455197900493976,0.6428848781844099,0.6346636735250768,0.6698673020781141
2020-10-06 00:00:00+00:00,cardano,0.4359870420878302,0.5910851201454986,0.32226176603934037,0.5386027821421787,1.0,0.7182177648326483,0.5132499440771796,0.7729822054706812,0.5590841826830444,0.6669095798151431
2020-10-06 00:00:00+00:00,xrp,0.7353761193689298,0.8054843904442309,0.49891829887277217,0.514745653311953,0.7182177648326483,1.0,0.7292165378291202,0.8639711610661652,0.6704943453800275,0.7710681086293241
2020-10-06 00:00:00+00:00,polkadot,0.7661584026685271,0.8027241431446898,0.5061398632822786,0.6455197900493976,0.5132499440771796,0.7292165378291202,1.0,0.736531125725798,0.6188155168125208,0.6882754018761077
2020-10-06 00:00:00+00:00,dogecoin,0.7566468461212169,0.8428853904028335,0.5210007740975469,0.6428848781844099,0.7729822054706812,0.8639711610661652,0.736531125725798,1.0,0.7747785949712054,0.8861684493816413
2020-10-06 00:00:00+00:00,avalanche,0.8244323419563313,0.9261383279115443,0.5485992278646118,0.6346636735250768,0.5590841826830444,0.6704943453800275,0.6188155168125208,0.7747785949712054,1.0,0.7665732609982159
2020-10-06 00:00:00+00:00,litecoin,0.6908668300576609,0.8097460359454074,0.5746170557100383,0.6698673020781141,0.6669095798151431,0.7710681086293241,0.6882754018761077,0.8861684493816413,0.7665732609982159,1.0
